names,scores,logfoldchanges,pvals,pvals_adj
TBP,27.228973,-7.0904217,2.9489782192144116e-163,6.907880486104992e-163
TGFBR2,27.228973,-6.089261,2.9489782192144116e-163,6.907880486104992e-163
CLDN15,26.870226,-6.755467,4.895590292320624e-159,1.138974068009288e-158
UGT8,26.152729,-7.8160834,9.175362414187322e-151,2.0919826304347096e-150
NR4A2,25.435234,-8.463686,1.0284674090205551e-142,2.2989271495753584e-142
LSR,24.21549,-7.5725837,1.5280834348845862e-129,3.2868209731479776e-129
CLN8,23.569744,-6.6840143,7.877494779032604e-123,1.6630266755735497e-122
LCLAT1,23.354494,-8.053338,1.2405924455309663e-120,2.6029608366355245e-120
FKTN,22.852247,-7.609619,1.388086871372864e-115,2.8426689222126916e-115
GNB5,21.776003,-7.830499,3.917949235563955e-105,7.83589847112791e-105
BACE2,21.273756,-8.424155,1.987124108061164e-100,3.9283031500399885e-100
MTA2,20.915009,-7.9695225,3.9095892500736867e-97,7.597042747302278e-97
CASP9,20.77151,-7.3691835,7.83571075973318e-96,1.5140186891687837e-95
ORC6,20.69976,-9.171016,3.481016268053728e-95,6.68824473974368e-95
AP4S1,20.48451,-7.784557,2.959412746121932e-93,5.622884217631671e-93
TUBA4A,20.48451,-7.945798,2.959412746121932e-93,5.622884217631671e-93
CLCN6,20.412762,-7.263021,1.2879855599519094e-92,2.4336522735002928e-92
CTSC,20.125763,-7.5999007,4.389636692335215e-90,8.15899863466654e-90
MKS1,20.125763,-7.7560697,4.389636692335215e-90,8.15899863466654e-90
SARM1,19.982264,-7.5903335,7.857879323563056e-89,1.4371094805660776e-88
PRRT2,19.838764,-8.426879,1.3780380188346398e-87,2.4935926055103005e-87
SPAG4,19.480017,-8.86692,1.6222725439779705e-84,2.9200905791603465e-84
SYP,19.049519,-7.9833035,6.630879321319062e-81,1.181125379109958e-80
FIG4,18.116774,-7.400362,2.3497446869577943e-73,4.079252197662769e-73
PTK2B,18.045025,-8.237384,8.632622330768919e-73,1.4910893116782676e-72
OXTR,17.829775,-8.969421,4.150831502611594e-71,6.993026472380123e-71
MFSD8,17.829775,-7.4094744,4.150831502611594e-71,6.993026472380123e-71
MAPK8,17.686277,-7.305131,5.3495718296572003e-70,8.968399832072366e-70
LRRC61,16.825281,-8.503875,1.5930335448558798e-63,2.6193147708688026e-63
GPD1L,16.753532,-8.311704,5.336217169335371e-63,8.69041081863189e-63
TMEM216,16.753532,-7.8942094,5.336217169335371e-63,8.69041081863189e-63
CEP135,16.394783,-7.7332106,2.0838115860832655e-60,3.3616205775494193e-60
SYNJ1,16.323034,-7.6349707,6.768623029140562e-60,1.0867929934113014e-59
FANCF,16.251284,-7.786014,2.1873317843710274e-59,3.495642384368651e-59
RAB39B,15.892536,-8.782972,7.137986656377924e-57,1.124973012203341e-56
MUTYH,15.820786,-8.185782,2.236795804571112e-56,3.509101675061102e-56
AP3M2,15.31854,-7.3534446,5.749476786245641e-53,8.85730207610815e-53
CDK7,15.031541,-8.006121,4.562648619231654e-51,6.997425236669174e-51
PPP3CC,14.888042,-7.3805404,3.9414350091769924e-50,6.017726665797016e-50
NELL2,14.816293,-8.533186,1.1495665200694574e-49,1.7473411105055753e-49
GALC,14.098797,-8.326579,3.863016968586092e-45,5.794525452879138e-45
KCND3,13.740048,-9.197159,5.843666315848969e-43,8.614370172501497e-43
BRMS1L,13.668299,-8.697268,1.5702322998383673e-42,2.304804491608247e-42
PTDSS1,13.596549,-8.218611,4.197766267592284e-42,6.08320365896848e-42
DHCR7,13.596549,-8.679055,4.197766267592284e-42,6.08320365896848e-42
CUL2,13.596549,-7.8582673,4.197766267592284e-42,6.08320365896848e-42
BCL2,13.524799,-7.9545054,1.1164738823932682e-41,1.6043448225987298e-41
NEO1,13.524799,-8.842484,1.1164738823932682e-41,1.6043448225987298e-41
FXN,13.237802,-8.229236,5.308012681583727e-40,7.501406351659647e-40
ARRB2,13.094302,-7.040362,3.549218059804743e-39,4.995195787873342e-39
NPHP1,12.950803,-8.647228,2.325095693510039e-38,3.232450110489566e-38
SRGAP3,12.950803,-9.36247,2.325095693510039e-38,3.232450110489566e-38
CACNA1A,12.807303,-9.962627,1.4923046240180819e-37,2.0662679409481135e-37
TSC1,12.592055,-8.821849,2.3351424048945366e-36,3.220236703523918e-36
CXCR4,12.520306,-7.9765463,5.78123764261807e-36,7.877224198308287e-36
EGR2,12.376806,-8.934622,3.489553481502358e-35,4.717103915706745e-35
DLAT,11.946308,-8.395537,6.787368013045903e-33,9.032217355882096e-33
NQO1,11.946308,-8.233094,6.787368013045903e-33,9.032217355882096e-33
INPP4A,11.874558,-7.792397,1.604783778752283e-32,2.1109078935895418e-32
EPHA4,11.874558,-9.174864,1.604783778752283e-32,2.1109078935895418e-32
CASP6,11.80281,-8.527202,3.774949294902658e-32,4.946485282975896e-32
CAMK2G,11.73106,-9.26109,8.834568974452917e-32,1.1532147287262968e-31
TFAM,11.300562,-8.4373865,1.3038084103066954e-29,1.6890245315336736e-29
ARHGEF10,11.013564,-9.406669,3.2873796634763792e-28,4.226630995898201e-28
PLAUR,10.583066,-9.114348,3.5707831762096986e-26,4.5738121582910746e-26
MSH6,10.439567,-8.410943,1.6355527249432765e-25,2.0871605669052262e-25
IKBKB,10.2243185,-7.866127,1.5431020999043613e-24,1.9473834618719246e-24
TMEM67,10.080819,-8.255347,6.716403778159452e-24,8.444890044597546e-24
PDE4D,9.650321,-8.121426,4.900198173495249e-22,6.116305749399179e-22
FAS,9.291574,-8.840447,1.5202436665514408e-20,1.8906303053112464e-20
NEK1,9.148074,-8.983533,5.795756927403206e-20,7.155772090873272e-20
CEP41,7.7848315,-9.658124,6.980610384344055e-15,8.435931983906949e-15
PHF19,7.713082,-9.041676,1.2281508611772104e-14,1.4789704032486127e-14
ATXN3,7.0673356,-8.026997,1.5793664199988972e-12,1.8754976237486907e-12
CXCL16,6.852087,-7.2802925,7.278035402501963e-12,8.553567380260039e-12
OTUD4,4.699599,-8.98309,2.606730598599036e-06,2.9422503786167335e-06
ATP13A2,4.0538526,-9.174438,5.0381007098493896e-05,5.630818440419906e-05
DMD,3.8386037,-9.686949,0.00012373599625645554,0.00013784270592738697
NELFA,3.766854,-8.8796015,0.00016531760110889495,0.00018356694668585088
BMI1,3.623355,-8.854241,0.00029080646430196494,0.00032186346534392234
BIN1,3.5516052,-8.801727,0.0003828888726337009,0.00042241288529266355
PTPRN2,3.1928573,-9.991419,0.0014087258544939344,0.0015441802635798897
CXXC1,3.0493581,-8.386851,0.0022933100804410356,0.002505789289171994
SLC12A2,2.8341093,-9.984909,0.004595362411483843,0.004989250618182458
CYP27A1,2.475361,-8.12011,0.013310148286587364,0.014359844523699932
TRIM37,2.1166131,-9.818097,0.034292688076372604,0.03676520163673803
GNPTAB,2.1166131,-8.9876585,0.034292688076372604,0.03676520163673803
ATM,1.6861156,-7.86124,0.09177353433746448,0.096573996133578
HPCAL1,0.89687,-8.410909,0.36978828774227546,0.3832351345692673
HTT,0.6816212,-8.995382,0.4954785041277239,0.5104025554568722
GAK,0.538122,-8.428391,0.5904928232905727,0.6028314792996295
MDM2,0.4663724,-9.438662,0.6409489621813743,0.6523944793631846
MYC,0.3946228,-9.883532,0.6931212830677445,0.7034049816295804
SIRT7,0.2511236,-8.400812,0.8017185493511382,0.8088134037701749
TBPL1,-0.0358748,-8.726124,0.9713821894832165,0.9713821894832165
ERBB2,-0.0358748,-10.171686,0.9713821894832165,0.9713821894832165
TRADD,-0.179374,-8.275178,0.8576440446178069,0.8626890095861469
TBK1,-0.2511236,-8.502755,0.8017185493511382,0.8088134037701749
DDX23,-0.6098716,-9.865765,0.5419468649491938,0.5549276281815098
TMEM237,-0.6098716,-9.6510105,0.5419468649491938,0.5549276281815098
TCERG1,-0.7533708,-9.145033,0.45122712242274066,0.46622258570567165
OPA1,-0.9686196,-9.929635,0.3327350182275486,0.3458826025344122
PRKAR1B,-0.9686196,-9.973847,0.3327350182275486,0.3458826025344122
GNG2,-1.1838684,-9.157595,0.23646515858866157,0.2473121842119947
SLC2A1,-1.614366,-12.8373785,0.10644806036334833,0.11167250504375807
APBB1,-1.6861156,-9.546044,0.09177353433746448,0.096573996133578
ATF6,-1.7578652,-8.748377,0.07877044690259481,0.08340400260274745
OPTN,-1.7578652,-8.765887,0.07877044690259481,0.08340400260274745
CD68,-1.973114,-9.039702,0.04848257453674494,0.05165433174942919
TAZ,-1.973114,-9.22818,0.04848257453674494,0.05165433174942919
TP53,-2.69061,-9.820749,0.007132151519154447,0.0077189741125025975
MYH10,-2.9058588,-10.460395,0.0036624666404086893,0.003989056022355961
PCNA,-3.1928573,-9.758323,0.0014087258544939344,0.0015441802635798897
GTF2H1,-4.1256022,-8.874085,3.6976622219330584e-05,4.14623108164297e-05
SP100,-4.627849,-8.731214,3.694828533880828e-06,4.156682100615932e-06
MNAT1,-4.7713485,-9.836456,1.8299666865939968e-06,2.0723463801826056e-06
CCL2,-4.843098,-20.098652,1.278301856411751e-06,1.4524227072851125e-06
CREB1,-4.914848,-9.667572,8.885153882755185e-07,1.012907542634091e-06
POLR2B,-4.914848,-9.606741,8.885153882755185e-07,1.012907542634091e-06
UBQLN2,-5.0583467,-9.017463,4.229067540547426e-07,4.853493620359798e-07
MBP,-5.273596,-10.966818,1.3377649856017436e-07,1.540456650086856e-07
PANK2,-5.4888444,-9.170243,4.045717540847831e-08,4.6744439154390485e-08
ABAT,-5.7040935,-10.540513,1.169640521197977e-08,1.3559900279651124e-08
RARS2,-6.27809,-9.239743,3.42757436902631e-10,3.987178347642851e-10
XAB2,-6.3498397,-9.106876,2.1553950510298725e-10,2.5158536090519327e-10
REST,-6.4215894,-9.505242,1.3485892489753143e-10,1.5795120655806766e-10
GGA1,-6.923836,-8.78357,4.395734363892098e-12,5.1839350084520606e-12
ATP6V1H,-6.923836,-9.2427435,4.395734363892098e-12,5.1839350084520606e-12
CNR1,-7.1390853,-11.069352,9.395406538773142e-13,1.1195919986970086e-12
SF3A2,-7.2825847,-9.725495,3.2748484237052214e-13,3.9160774856894603e-13
CASP3,-7.2825847,-10.025003,3.2748484237052214e-13,3.9160774856894603e-13
CLN3,-8.215329,-9.091295,2.1158293804376633e-16,2.56600584436057e-16
CDKN1B,-8.287079,-8.779813,1.160637085369421e-16,1.41259033165958e-16
CCNH,-8.430578,-9.193659,3.439619129864539e-17,4.20124908004883e-17
SPP1,-8.645827,-19.316452,5.34170681770537e-18,6.547898679767873e-18
TIA1,-8.932825,-10.649219,4.1526535981947406e-19,5.108660181951803e-19
GLS,-9.148074,-10.644207,5.795756927403206e-20,7.155772090873272e-20
ATG5,-10.009069,-8.750715,1.3905458038106608e-23,1.7420024355430256e-23
STXBP3,-10.296067,-9.329066,7.340074693597196e-25,9.297427945223114e-25
ORC4,-10.296067,-9.331222,7.340074693597196e-25,9.297427945223114e-25
GUSB,-11.085313,-9.882903,1.4783206295453174e-28,1.9078703973754662e-28
ADNP,-11.372312,-10.159046,5.74457277707749e-30,7.47012885840495e-30
PLAU,-11.874558,-14.2814665,1.604783778752283e-32,2.1109078935895418e-32
CA2,-12.233307,-11.288691,2.063631310319388e-34,2.7676937573695317e-34
HSPA6,-12.305057,-33.67714,8.507691888559173e-35,1.1455238684595423e-34
SLC2A3,-12.448556,-11.33112,1.4239877945688115e-35,1.932554864057673e-35
PRKCA,-12.520306,-10.7922325,5.78123764261807e-36,7.877224198308287e-36
ADAM10,-12.520306,-10.04531,5.78123764261807e-36,7.877224198308287e-36
KRAS,-12.950803,-9.705674,2.325095693510039e-38,3.232450110489566e-38
RNF216,-13.309551,-10.349399,2.0370258396483687e-40,2.8907171666379337e-40
CSF1,-13.381301,-11.083588,7.777456430624478e-41,1.1082875413639882e-40
JAM3,-13.381301,-11.298751,7.777456430624478e-41,1.1082875413639882e-40
CHMP2B,-13.740048,-9.921829,5.843666315848969e-43,8.614370172501497e-43
TARDBP,-13.811798,-10.163484,2.1636282495367042e-43,3.217221136267621e-43
SGK1,-13.883548,-12.328718,7.969948110971784e-44,1.1902717266167466e-43
SNRPA,-14.242295,-10.293786,5.005530038774779e-46,7.541371247845703e-46
TSPAN13,-14.744543,-11.767432,3.33570787516221e-49,5.047841120820689e-49
POMGNT1,-15.390289,-11.477706,1.9018016545679043e-53,2.943059574037209e-53
PRKACB,-15.462039,-11.36972,6.258576641098385e-54,9.729241869343853e-54
NAGLU,-15.677288,-11.036964,2.1629503859778495e-55,3.377758137006505e-55
CERS4,-16.107786,-10.7616205,2.2493705001750287e-58,3.561503291943796e-58
HMOX1,-16.179535,-16.336527,7.032367029469751e-59,1.1186369879435603e-58
NF1,-16.681782,-10.532698,1.7783372300688957e-62,2.8824233776472147e-62
NTRK2,-16.897032,-16.384207,4.731385459572122e-64,7.81707162885829e-64
EGLN1,-17.184029,-11.988884,3.4975227383859566e-66,5.8065668763495e-66
CELF1,-17.542778,-11.027845,6.754418998498832e-69,1.1268347792617563e-68
KIF3A,-17.829775,-11.24735,4.150831502611594e-71,6.993026472380123e-71
TPM1,-17.973274,-12.445471,3.1552647013340076e-72,5.395502639281154e-72
PINK1,-17.973274,-10.803873,3.1552647013340076e-72,5.395502639281154e-72
ZNF24,-18.188524,-9.959682,6.363111763616643e-74,1.1102980730392306e-73
HLA-DRB1,-18.260273,-23.821886,1.7143098278533504e-74,3.0066356980812607e-74
ERLEC1,-18.403772,-10.206647,1.2252968105539174e-75,2.1600593258218544e-75
ITPR2,-18.547272,-10.848317,8.579781709165946e-77,1.520355100795209e-76
SUCLA2,-19.264769,-11.112204,1.061406310813429e-82,1.9005285774774487e-82
RAD23B,-19.838764,-10.408816,1.3780380188346398e-87,2.4935926055103005e-87
MTA1,-19.982264,-11.490911,7.857879323563056e-89,1.4371094805660776e-88
POLR2H,-20.054014,-10.937975,1.8620103995176863e-89,3.442203008838101e-89
U2AF2,-20.197512,-11.377117,1.029543597116901e-90,1.934636869307583e-90
AK3,-21.058508,-12.028166,1.9110015340629023e-98,3.7346429979972145e-98
CCS,-21.202007,-11.19609,9.150984875927886e-100,1.7986418549237567e-99
PRKRA,-21.417255,-10.969651,9.226705229058407e-102,1.8346123188011486e-101
EFHC1,-21.919502,-11.959285,1.6929581608496393e-106,3.405833476532804e-106
DDIT3,-22.134752,-14.87166,1.4631660912701972e-108,2.9609633326296297e-108
NR3C1,-22.35,-10.454059,1.2074241413446877e-110,2.457970573451686e-110
SRSF4,-23.067497,-11.280041,9.818387987758938e-118,2.022824513140697e-117
PARP1,-23.139246,-11.837542,1.8654554487113242e-118,3.866580384601654e-118
RING1,-23.282745,-10.934059,6.631005343000375e-120,1.3828072117720294e-119
TOMM40,-23.784992,-11.707822,4.775965713800093e-125,1.0145219093910757e-124
BCAS2,-23.928492,-11.15966,1.5476904155962237e-126,3.308188263336928e-126
IDH2,-24.430738,-11.894087,8.064150622219879e-132,1.745531337214683e-131
EIF2S1,-24.50249,-10.975115,1.3896276000286785e-132,3.027086873947822e-132
ELAVL1,-24.789488,-11.292864,1.163956609321313e-135,2.551751028127494e-135
CERS2,-25.004736,-11.165596,5.42972820200809e-138,1.1980432548946883e-137
DLD,-25.076485,-11.937949,8.979678770593779e-139,1.9941884023006965e-138
SMARCB1,-25.93748,-11.390077,2.5172940647728774e-148,5.663911645738974e-148
TGFB2,-26.08098,-15.974422,5.992747161954938e-150,1.3572977015818469e-149
HLA-DRA,-26.36798,-38.057526,3.1931543799017257e-153,7.329253677358323e-153
PPP3CA,-26.439728,-11.495963,4.789465448803099e-154,1.1067548537099053e-153
PPT1,-27.228973,-11.616164,2.9489782192144116e-163,6.907880486104992e-163
CAV1,-27.300722,-25.48189,4.158595234602444e-164,9.945731260377873e-164
TWISTNB,-27.372473,-12.515431,5.834302780704579e-165,1.4051630640851874e-164
CHCHD10,-27.372473,-11.967885,5.834302780704579e-165,1.4051630640851874e-164
MEAF6,-27.659472,-10.797563,2.1469906897479514e-168,5.244791542098567e-168
TNFRSF12A,-28.233467,-20.731903,2.271615361633557e-175,5.629655461439686e-175
PTGDS,-28.520466,-39.693672,6.53125111124308e-179,1.654583614848247e-178
CNP,-28.592216,-13.378261,8.396132004299888e-180,2.159005372534257e-179
CAMK2D,-28.592216,-14.771014,8.396132004299888e-180,2.159005372534257e-179
DNAJA2,-29.309711,-11.913423,7.799897387381529e-189,2.0363090889194525e-188
ENO2,-29.524961,-16.765549,1.3770370703789254e-191,3.6507494423999416e-191
STAT3,-30.314207,-13.247981,7.449513676231148e-202,2.0381869418168418e-201
ATF4,-30.888203,-12.925322,1.720358701933568e-209,4.783436390742116e-209
PIK3R1,-30.959953,-15.379532,1.866401660736291e-210,5.232043999768947e-210
PPP2CA,-30.959953,-12.595646,1.866401660736291e-210,5.232043999768947e-210
XBP1,-31.031702,-14.54738,2.0144559897500403e-211,5.741199570787615e-211
ATRX,-31.964447,-13.743619,3.4032624307669505e-224,1.0033756476916355e-223
NMB,-32.036198,-21.511673,3.4180544382458364e-225,1.0164996677218053e-224
FYN,-32.466694,-12.305892,3.1490139368988743e-231,9.615738985887634e-231
POLR2K,-32.610195,-12.60014,2.9406099506881407e-233,9.060257685904001e-233
ERCC1,-32.825443,-13.874733,2.55316694182089e-236,8.010854074337104e-236
SF3B2,-32.96894,-13.363903,2.264672052128882e-238,7.171461498408127e-238
PRPF31,-32.96894,-13.035451,2.264672052128882e-238,7.171461498408127e-238
BNIP3,-33.18419,-18.897533,1.8202945810658792e-241,5.873025912495573e-241
PNKD,-33.471188,-13.416743,1.2658567002833219e-245,4.123076109494248e-245
NCAM1,-33.61469,-16.326653,1.0235367059989008e-247,3.398539353899263e-247
EGR1,-34.619183,-31.0577,1.3000148536809624e-262,4.5367865301927466e-262
ATP6V0E2,-35.264927,-17.26063,2.026011722851152e-272,7.450494722742947e-272
IGFBP2,-35.264927,-61.819965,2.026011722851152e-272,7.450494722742947e-272
RCAN1,-35.695427,-52.325867,4.654894069980212e-279,1.7688597465924806e-278
LSM2,-35.767178,-13.77464,3.577959923196144e-280,1.3749014536326756e-279
APEX1,-35.767178,-14.954053,3.577959923196144e-280,1.3749014536326756e-279
GNAI3,-36.125923,-14.007675,8.886966027619488e-286,3.534119048192866e-285
UBE2N,-36.62817,-14.712656,1.01879948446005e-293,4.1979448636787603e-293
PMP22,-36.62817,-19.569418,1.01879948446005e-293,4.1979448636787603e-293
NCL,-36.77167,-15.211347,5.238664932329975e-296,2.2395292585710642e-295
HIF1A,-37.130417,-17.617487,9.077232358840646e-302,4.139217955631335e-301
NFKBIA,-37.489166,-43.987896,1.3830341258166197e-307,6.391860419314648e-307
TMEM106B,-37.489166,-16.056314,1.3830341258166197e-307,6.391860419314648e-307
CKB,-37.776165,-53.723965,0.0,0.0
LMNA,-38.063164,-19.469727,0.0,0.0
S100B,-38.350163,-35.690987,0.0,0.0
LGALS3,-38.78066,-25.100513,0.0,0.0
TMEM230,-38.92416,-15.049363,0.0,0.0
APOE,-39.067657,-119.97456,0.0,0.0
SOD2,-39.569904,-78.100914,0.0,0.0
FOS,-39.713406,-64.93247,0.0,0.0
PRNP,-39.785152,-16.949844,0.0,0.0
SQSTM1,-39.928654,-20.437624,0.0,0.0
CYCS,-40.1439,-21.382387,0.0,0.0
ACTN1,-40.215652,-27.359331,0.0,0.0
CTSD,-40.2874,-21.86553,0.0,0.0
SPARC,-40.35915,-25.972675,0.0,0.0
CSTB,-40.4309,-19.558136,0.0,0.0
HSPB1,-40.7179,-41.00687,0.0,0.0
RDX,-40.789646,-25.658768,0.0,0.0
PARK7,-40.861397,-21.706902,0.0,0.0
JUN,-40.933147,-89.223,0.0,0.0
ATP6V0C,-40.933147,-21.188717,0.0,0.0
CD9,-41.004898,-22.694677,0.0,0.0
LAMP1,-41.004898,-20.741562,0.0,0.0
LSM7,-41.004898,-22.02833,0.0,0.0
SOD1,-41.148396,-21.171333,0.0,0.0
APP,-41.220146,-22.798164,0.0,0.0
CLU,-41.57889,-213.61356,0.0,0.0
MIF,-41.722393,-79.50958,0.0,0.0
PFN1,-41.722393,-31.666267,0.0,0.0
